Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
335488,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Wangerooge,53.789783,7.901984,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),10/10/2022,15/11/2022,,
333641,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Cavallino-Teporti,45.43781,12.43798,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),09/10/2022,19/10/2022,,
333834,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Veldegem,51.099859,3.148349,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),09/10/2022,21/10/2022,,
336332,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,?vron (53097),48.1474,-0.387995,OIE,Confirmed,Wild,Eurasian Collared Dove (Streptopelia Decaocto),08/10/2022,25/11/2022,,
336333,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Saint-Cl?ment-des-Baleines (17318),46.22935,-1.545236,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/10/2022,25/11/2022,,
333642,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Casalromano,45.20011,10.357186,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),06/10/2022,19/10/2022,,
333831,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Heers,50.757443,5.303059,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),06/10/2022,21/10/2022,,
333832,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Lanaken,50.890398,5.65179,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),06/10/2022,21/10/2022,,
333833,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Kapellen,51.31079,4.415547,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),05/10/2022,21/10/2022,,
333835,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Roeselare,50.941589,3.157471,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),05/10/2022,21/10/2022,,
334185,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Lomma,55.674591,13.067917,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),05/10/2022,28/10/2022,,
333634,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Oudenaarde,50.867865,3.621649,OIE,Confirmed,Wild,Jackdaw,03/10/2022,18/10/2022,,
333351,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Oudsbergen,51.04369,5.614206,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),30/09/2022,12/10/2022,,
333836,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Hamburg,53.921,8.502,OIE,Confirmed,Wild,Anatidae (Incognita),30/09/2022,21/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Owl,29/09/2022,14/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Common Moorhen (Gallinula Chloropus),29/09/2022,14/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,29/09/2022,14/10/2022,,
332688,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Borkum,53.595,6.668,OIE,Confirmed,Wild,Anatidae (Incognita),28/09/2022,30/09/2022,,
332986,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Hologne sur Geer,50.669515,5.203109,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),28/09/2022,07/10/2022,,
333352,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Woumen,50.983369,2.863289,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),28/09/2022,12/10/2022,,
332983,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,?ksfjord,70.23797,22.35639,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),27/09/2022,07/10/2022,,
332984,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Brugge,51.207194,3.227282,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),27/09/2022,07/10/2022,,
332985,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Kortrijk,50.83438,3.243104,OIE,Confirmed,Wild,Cackling Goose (Branta Hutchinsii),27/09/2022,07/10/2022,,
334186,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Hallands Laen,Galtab?ck,57.038849,12.323824,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),27/09/2022,28/10/2022,,
334191,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,N?sby,55.3719,11.601,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,26/09/2022,28/10/2022,,
333360,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,Helnabrekka,62.2366,-6.5894,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),23/09/2022,14/10/2022,,
332981,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ravenna,44.47955,12.19551,OIE,Confirmed,Wild,Teal,22/09/2022,06/10/2022,,
332981,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ravenna,44.47955,12.19551,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),22/09/2022,06/10/2022,,
333777,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Iceland,Gullbringu,Keflav?k,64.023463,-22.557311,OIE,Confirmed,Wild,Great Skua (Stercorarius Skua),22/09/2022,19/10/2022,,
332570,Influenza - Avian,H5N5 HPAI,Europe,Northern Europe,Norway,Finnmark,Vads? municipality,70.113526,29.958514,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),20/09/2022,28/09/2022,,
332690,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Rathankar,51.86405,-8.36159,OIE,Confirmed,Wild,Red Fox,19/09/2022,30/09/2022,,
333358,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,N?lsoy,62.0093,-6.6726,OIE,Confirmed,Wild,Rock Dove (Columba Livia),19/09/2022,14/10/2022,,
333356,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,T?rug?ta,62.0308,-6.7929,OIE,Confirmed,Wild,Common Raven (Corvus Corax),18/09/2022,14/10/2022,,
332235,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Kellinghusen,53.956,9.731,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),16/09/2022,22/09/2022,,
332236,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Sankt Margarethen,53.895,9.253,OIE,Confirmed,Wild,Anatidae (Incognita),16/09/2022,22/09/2022,,
332371,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Setubal,Fonte da Telha Beach,38.56,-9.02,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),16/09/2022,26/09/2022,,
332272,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Porto,FRANCELOS BEACH,41.07607,-8.65521,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),15/09/2022,26/09/2022,,
333778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Iceland,Gullbringu,Gar?ur,64.07542,-22.66615,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),14/09/2022,19/10/2022,,
332421,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Korinth,55.14294,10.35228,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,12/09/2022,28/09/2022,,
331796,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,01443 - VILLARS-LES-DOMBES,45.97632,5.070486,OIE,Confirmed,Wild,Grey Heron:ardea Cinerea(Ardeidae),11/09/2022,16/09/2022,,
331793,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44135 - pouliguen,47.275998,-2.431078,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),10/09/2022,16/09/2022,,
331801,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,01381 - saint-nizier-le-desert,46.028995,5.137795,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),10/09/2022,16/09/2022,,
331792,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44131 - PORNIC,47.112725,-2.102954,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331795,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44154 - SAINT-BREVIN-LES-PINS,47.240983,-2.169928,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331799,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,56166 - PLOUAY,47.915865,-3.353901,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331797,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,62865 - vitry-en-artois,50.327407,2.961013,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),08/09/2022,16/09/2022,,
331837,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Wales,Llannor  Gwynedd,52.9,-4.44,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,16/09/2022,,
332034,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Aveiro,Salt marsch at Sao Jacinto - Aveiro,40.68,-8.7,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,16/09/2022,,
332263,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Benvoy beach,52.159592,-7.141444,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332265,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Dublin,Rush & Balbriggan,53.524,-6.1097,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332267,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Barrack hill  Ballycotton,51.829947,-8.013362,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332268,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Youghal,51.944288,-7.907249,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332359,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Myrtleville beach,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332363,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Dublin,Sutton,53.35,-6.28,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332367,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Garryvoe,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332419,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Meath,Meath,53.666667,-6.666667,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
331809,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Barvaux,50.326536,5.259015,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),07/09/2022,16/09/2022,,
331812,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Dudzele,51.275279,3.213213,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),07/09/2022,16/09/2022,,
331812,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Dudzele,51.275279,3.213213,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),07/09/2022,16/09/2022,,
331818,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Par  Cornwall,50.34,-4.68,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),07/09/2022,16/09/2022,,
331818,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Par  Cornwall,50.34,-4.68,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,16/09/2022,,
332014,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,La Rioja,Villamediana de Iregua,42.42,-2.41,OIE,Confirmed,Wild,Buzzard,07/09/2022,19/09/2022,,
332262,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Tramore,52.16,-7.149,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332264,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Gortnadiha  Ring,52.0528,-7.6184,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332266,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Myross Island,51.531386,-9.136529,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332360,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Ballyquin strand,52.25,-7.5,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332361,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Clonea beach,52.25,-7.5,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332364,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Garrettstown,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332366,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Courtmacsharry,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332757,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Inchydoney beach,51.603297,-8.865725,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,30/09/2022,,
331788,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-philbert-de-grand-lieu,47.061647,-1.655633,OIE,Confirmed,Wild,Egret,06/09/2022,16/09/2022,,
331813,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.396063,5.371891,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),06/09/2022,16/09/2022,,
331813,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.396063,5.371891,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),06/09/2022,16/09/2022,,
331833,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Bigbury-on-Sea  Devon,50.28,-3.89,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,16/09/2022,,
331834,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Sidmouth  Devon,50.72,-3.24,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,16/09/2022,,
332269,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Kinsale,51.699,-8.5118,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332270,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Fountainstown beach,51.77,-8.31,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332271,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Louth,Dundalk,53.973316,-6.373008,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332362,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Kerry,Ballinskellig,52.16,-9.75,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332365,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Kerry,St Finians bay,51.84,-10.29,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332368,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Garryvoe,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332369,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Galty cove,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332422,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Storstroem,Skuderl?se,55.306052,11.83541,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,06/09/2022,28/09/2022,,
332423,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Ruds Vedby,55.544753,11.375387,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,06/09/2022,28/09/2022,,
331783,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,batz-sur-mer,47.276516,-2.481147,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),05/09/2022,16/09/2022,,
331787,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,BAULE-ESCOUBLAC,47.281671,-2.38361,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),05/09/2022,16/09/2022,,
331835,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Beaulieu  Hampshire,50.79,-1.44,OIE,Confirmed,Wild,White Tailed Eagle (Haliaeetus Albicilla),05/09/2022,16/09/2022,,
332370,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Dublin,Donabate,53.35,-6.28,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),05/09/2022,22/09/2022,,
331798,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,62584 - MONT-BERNANCHON,50.584411,2.596446,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),04/09/2022,16/09/2022,,
331201,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,SAINT-NIZIER-LE-DESERT,46.027614,5.137844,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),03/09/2022,12/09/2022,,
331202,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,MESQUER,47.410391,-2.484223,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),03/09/2022,12/09/2022,,
331206,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,CHALAMONT,45.999699,5.14324,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),03/09/2022,12/09/2022,,
331207,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,SAINT-PAUL-DE-VARAX,46.118731,5.138123,OIE,Confirmed,Wild,Grey Heron:ardea Cinerea(Ardeidae),03/09/2022,12/09/2022,,
330970,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Langeoog,53.745,7.531,OIE,Confirmed,Wild,Pelecanidae (Unidentified):Pelecanidae (Incognita)(Pelecanidae),02/09/2022,08/09/2022,,
331310,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Galicia,Ma??n,43.738,-7.7,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),02/09/2022,13/09/2022,,
331794,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,64065 - ASCAIN,43.340187,-1.619261,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),02/09/2022,16/09/2022,,
331800,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Aquitaine,64483 - saint-jean-de-luz,43.3901,-1.66268,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),02/09/2022,16/09/2022,,
331172,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Falmouth,50.15,-5.05,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),01/09/2022,09/09/2022,,
331173,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Falmouth,50.15,-5.05,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),01/09/2022,09/09/2022,,
331781,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Picardie,BLERANCOURT,49.516622,3.1507,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),01/09/2022,16/09/2022,,
331811,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Gistel,51.143576,2.942842,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),01/09/2022,16/09/2022,,
331167,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Devonport  Devon,50.36,-4.18,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),31/08/2022,09/09/2022,,
331221,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Torpoint,50.4,-4.9,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),31/08/2022,09/09/2022,,
331307,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Galicia,O Grove,42.458,-8.891,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),31/08/2022,13/09/2022,,
331203,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Haute-Normandie,saint-aubin-sur-mer,49.893102,0.861212,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),30/08/2022,12/09/2022,,
331306,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Galicia,Muros,42.782,-8.998,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),30/08/2022,13/09/2022,,
330597,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Mayo,Belmullet,54.26,-10.08,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),29/08/2022,02/09/2022,,
330599,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Eskavaud beach,51.67,-10.09,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),29/08/2022,02/09/2022,,
330605,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Beja,Salvador,38.01429,-7.859,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),29/08/2022,05/09/2022,,
331193,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Drongen,51.052396,3.636725,OIE,Confirmed,Wild,Buzzard,29/08/2022,12/09/2022,,
331204,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,PLOUZEVEDE,48.584618,-4.081117,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),29/08/2022,12/09/2022,,
331212,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,CLERE-SUR-LAYON,47.099857,-0.396073,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),29/08/2022,12/09/2022,,
331213,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,plaine-sur-mer,47.153556,-2.204818,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),29/08/2022,12/09/2022,,
331214,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,plaine-sur-mer,47.153556,-2.204818,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),29/08/2022,12/09/2022,,
331810,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Zuienkerke,51.22627,3.157742,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),29/08/2022,16/09/2022,,
331810,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Zuienkerke,51.22627,3.157742,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),29/08/2022,16/09/2022,,
332015,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,Cantabria,Santander,43.464,-3.834,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),29/08/2022,19/09/2022,,
330806,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Knokke,51.332658,3.35541,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),28/08/2022,08/09/2022,,
330806,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Knokke,51.332658,3.35541,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),28/08/2022,08/09/2022,,
330811,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.395265,5.293371,OIE,Confirmed,Wild,Goshawk,28/08/2022,08/09/2022,,
330811,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.395265,5.293371,OIE,Confirmed,Wild,Buzzard,28/08/2022,08/09/2022,,
