"observation.date","Species","Country","Serotype","source","flu","geometry","X","Y","serotype_HN"
2023-03-01,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3629274.93959934, 2317817.14557238)",3629274.93959934,2317817.14557238,"H5N1"
2023-03-01,"Black Headed Gull (Chroicocephalus Ridibundus)","France","H5N1 HPAI","fao",1,"c(3770402.00797544, 2273980.09178603)",3770402.00797544,2273980.09178603,"H5N1"
2023-03-01,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4041240.56402505, 3178255.08351962)",4041240.56402505,3178255.08351962,"H5N1"
2023-03-01,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4301127.35998143, 3385858.93153297)",4301127.35998143,3385858.93153297,"H5N1"
2023-03-01,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4321000, 3447023.84634357)",4321000,3447023.84634357,"H5N1"
2023-03-01,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N1 HPAI","fao",1,"c(4440783.16515345, 2813928.174993)",4440783.16515345,2813928.174993,"H5N1"
2023-03-01,"Grey Headed Gull (Chroicocephalus Cirrocephalus)","Italy","H5N1 HPAI","fao",1,"c(4254788.23300867, 2483662.05481122)",4254788.23300867,2483662.05481122,"H5N1"
2023-02-28,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4109410.60711736, 2914965.18748171)",4109410.60711736,2914965.18748171,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3975030.17029577, 3253550.50303158)",3975030.17029577,3253550.50303158,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4017818.72490611, 3235359.77043412)",4017818.72490611,3235359.77043412,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3865772.91115361, 3153173.29499336)",3865772.91115361,3153173.29499336,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3900177.0113913, 3176674.21233918)",3900177.0113913,3176674.21233918,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3963965.81512171, 3274201.91825043)",3963965.81512171,3274201.91825043,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4105217.29800693, 3239827.24273853)",4105217.29800693,3239827.24273853,"H5N1"
2023-02-28,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4090690.25645164, 3346750.03587184)",4090690.25645164,3346750.03587184,"H5N1"
2023-02-28,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Italy","H5N1 HPAI","fao",1,"c(4329806.35557728, 2494593.4558663)",4329806.35557728,2494593.4558663,"H5N1"
2023-02-27,"Grey Heron:ardea Cinerea(Ardeidae)","Austria","H5N1 HPAI","fao",1,"c(4790947.12785074, 2818710.39333724)",4790947.12785074,2818710.39333724,"H5N1"
2023-02-27,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4364784.5046087, 2494446.18438728)",4364784.5046087,2494446.18438728,"H5N1"
2023-02-27,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4360757.99848127, 2487391.41351925)",4360757.99848127,2487391.41351925,"H5N1"
2023-02-27,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4363163.74015347, 2485091.05886655)",4363163.74015347,2485091.05886655,"H5N1"
2023-02-27,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4369657.1271485, 2482999.67582576)",4369657.1271485,2482999.67582576,"H5N1"
2023-02-27,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4365491.72991433, 2494488.4984216)",4365491.72991433,2494488.4984216,"H5N1"
2023-02-26,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4324549.230883, 2505148.95143609)",4324549.230883,2505148.95143609,"H5N1"
2023-02-26,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4382752.61597819, 2522473.45501894)",4382752.61597819,2522473.45501894,"H5N1"
2023-02-26,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4363258.99675863, 2484542.85041918)",4363258.99675863,2484542.85041918,"H5N1"
2023-02-26,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4365385.80888831, 2496974.20837132)",4365385.80888831,2496974.20837132,"H5N1"
2023-02-26,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4368792.22727734, 2484409.83702206)",4368792.22727734,2484409.83702206,"H5N1"
2023-02-26,"Barnacle Goose:branta Leucopsis(Anatidae)","Denmark","H5N1 HPAI","fao",1,"c(4269075.90066344, 3727603.07775122)",4269075.90066344,3727603.07775122,"H5N1"
2023-02-25,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4361361.2289621, 2486773.73781087)",4361361.2289621,2486773.73781087,"H5N1"
2023-02-25,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4254430.31430449, 3500914.2134368)",4254430.31430449,3500914.2134368,"H5N1"
2023-02-25,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4363881.25683599, 2484001.48744815)",4363881.25683599,2484001.48744815,"H5N1"
2023-02-24,"Mute Swan:cygnus Olor(Anatidae)","Switzerland","H5N1 HPAI","fao",1,"c(4210814.57081616, 2696684.35738063)",4210814.57081616,2696684.35738063,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4361261.74307123, 2488112.46117606)",4361261.74307123,2488112.46117606,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4364684.33265523, 2483690.48754898)",4364684.33265523,2483690.48754898,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4019905.90789943, 3159862.53267412)",4019905.90789943,3159862.53267412,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3998203.24646694, 3262583.57297592)",3998203.24646694,3262583.57297592,"H5N1"
2023-02-24,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N1 HPAI","fao",1,"c(3950331.40919743, 3202427.86368096)",3950331.40919743,3202427.86368096,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4004839.16859103, 3157101.37546479)",4004839.16859103,3157101.37546479,"H5N1"
2023-02-24,"Curlew","Netherlands","H5N1 HPAI","fao",1,"c(3918790.93482451, 3207205.27384456)",3918790.93482451,3207205.27384456,"H5N1"
2023-02-24,"Corvidae (Incognita)","Netherlands","H5N1 HPAI","fao",1,"c(3997975.22983052, 3263267.75142791)",3997975.22983052,3263267.75142791,"H5N1"
2023-02-24,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3994139.34606684, 3231951.24956793)",3994139.34606684,3231951.24956793,"H5N1"
2023-02-24,"Corvidae (Incognita)","Netherlands","H5N1 HPAI","fao",1,"c(4023872.66571101, 3219608.01561605)",4023872.66571101,3219608.01561605,"H5N1"
2023-02-24,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N1 HPAI","fao",1,"c(4213940.2884826, 3538401.15793264)",4213940.2884826,3538401.15793264,"H5N1"
2023-02-23,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4724264.01517185, 3102172.0334217)",4724264.01517185,3102172.0334217,"H5N1"
2023-02-22,"Laridae (Unidentified):Laridae (Incognita)(Laridae)","Germany","H5N1 HPAI","fao",1,"c(4281575.23892521, 2726434.64864597)",4281575.23892521,2726434.64864597,"H5N1"
2023-02-22,"Buzzard","Denmark","H5N1 HPAI","fao",1,"c(4440071.88274195, 3597215.96812435)",4440071.88274195,3597215.96812435,"H5N1"
2023-02-21,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N1 HPAI","fao",1,"c(5555101.90679382, 2783325.49031338)",5555101.90679382,2783325.49031338,"H5N1"
2023-02-21,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4660577.72826827, 2527171.55637021)",4660577.72826827,2527171.55637021,"H5N1"
2023-02-21,"Accipitridae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4655380.08970473, 3139533.84449404)",4655380.08970473,3139533.84449404,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4110068.44657685, 3239730.42606352)",4110068.44657685,3239730.42606352,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3997975.22983052, 3263267.75142791)",3997975.22983052,3263267.75142791,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4107221.90278083, 3238738.12519018)",4107221.90278083,3238738.12519018,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4105865.40730534, 3240578.89245353)",4105865.40730534,3240578.89245353,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3997385.382006, 3254270.9846611)",3997385.382006,3254270.9846611,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3983435.31008848, 3225971.68041857)",3983435.31008848,3225971.68041857,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3939990.23081791, 3212803.98869585)",3939990.23081791,3212803.98869585,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4026865.2682884, 3220211.29268516)",4026865.2682884,3220211.29268516,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3990188.59763977, 3247829.82980635)",3990188.59763977,3247829.82980635,"H5N1"
2023-02-21,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N1 HPAI","fao",1,"c(3938068.0635992, 3214737.08339268)",3938068.0635992,3214737.08339268,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3999006.91755688, 3252938.33798365)",3999006.91755688,3252938.33798365,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3919574.16270612, 3222442.49584094)",3919574.16270612,3222442.49584094,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4092554.76583476, 3255878.81338157)",4092554.76583476,3255878.81338157,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4091937.28926182, 3255795.92430707)",4091937.28926182,3255795.92430707,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4009196.73731632, 3156608.30490437)",4009196.73731632,3156608.30490437,"H5N1"
2023-02-21,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4092169.62368813, 3260798.66559285)",4092169.62368813,3260798.66559285,"H5N1"
2023-02-20,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4660568.08687979, 2527204.35480375)",4660568.08687979,2527204.35480375,"H5N1"
2023-02-20,"Buzzard","Denmark","H5N1 HPAI","fao",1,"c(4246474.58894809, 3754609.53380241)",4246474.58894809,3754609.53380241,"H5N1"
2023-02-19,"Barnacle Goose:branta Leucopsis(Anatidae)","Sweden","H5N5 HPAI","fao",1,"c(4501706.49844365, 3593127.91532733)",4501706.49844365,3593127.91532733,"H5N5"
2023-02-19,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4363154.17612938, 2485943.52609453)",4363154.17612938,2485943.52609453,"H5N1"
2023-02-19,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4110377.16889844, 3374619.36337493)",4110377.16889844,3374619.36337493,"H5N1"
2023-02-18,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4814721.90253176, 2623459.77292285)",4814721.90253176,2623459.77292285,"H5N1"
2023-02-18,"Whooper Swan:cygnus Cygnus(Anatidae)","Sweden","H5N1 HPAI","fao",1,"c(4538668.26944557, 3630127.52846013)",4538668.26944557,3630127.52846013,"H5N1"
2023-02-17,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4392644.06462661, 2408009.08605801)",4392644.06462661,2408009.08605801,"H5N1"
2023-02-17,"Eurasian Collared Dove (Streptopelia Decaocto)","Italy","H5N1 HPAI","fao",1,"c(4344020.00865336, 2407428.86818193)",4344020.00865336,2407428.86818193,"H5N1"
2023-02-17,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4345647.56234597, 2412948.39037013)",4345647.56234597,2412948.39037013,"H5N1"
2023-02-17,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4266253.89144206, 2498867.37510694)",4266253.89144206,2498867.37510694,"H5N1"
2023-02-16,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4402347.57162368, 2429515.01237655)",4402347.57162368,2429515.01237655,"H5N1"
2023-02-16,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N1 HPAI","fao",1,"c(4814721.90253176, 2623459.77292285)",4814721.90253176,2623459.77292285,"H5N1"
2023-02-16,"Buzzard","United Kingdom","H5N1 HPAI","fao",1,"c(3524525.56996909, 3758248.31738543)",3524525.56996909,3758248.31738543,"H5N1"
2023-02-16,"Pink-Footed Goose (Anser Brachyrhynchus)","United Kingdom","H5N1 HPAI","fao",1,"c(3515213.09501812, 3762229.16112835)",3515213.09501812,3762229.16112835,"H5N1"
2023-02-15,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3932803.67412231, 3212686.81924732)",3932803.67412231,3212686.81924732,"H5N1"
2023-02-15,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3930266.78477346, 3214670.91497979)",3930266.78477346,3214670.91497979,"H5N1"
2023-02-15,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4434959.34379288, 2779673.6964246)",4434959.34379288,2779673.6964246,"H5N1"
2023-02-14,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N1 HPAI","fao",1,"c(4904526.08478956, 3267050.68621579)",4904526.08478956,3267050.68621579,"H5N1"
2023-02-14,"Whooper Swan:cygnus Cygnus(Anatidae)","Ireland","H5N1 HPAI","fao",1,"c(3066067.85719599, 3399564.12574349)",3066067.85719599,3399564.12574349,"H5N1"
2023-02-14,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4400153.69645739, 2479730.80710893)",4400153.69645739,2479730.80710893,"H5N1"
2023-02-14,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4316500.14125729, 2496485.88403413)",4316500.14125729,2496485.88403413,"H5N1"
2023-02-14,"Common Tern (Sterna Hirundo)","Switzerland","H5N1 HPAI","fao",1,"c(4210954.54267746, 2692125.65385239)",4210954.54267746,2692125.65385239,"H5N1"
2023-02-14,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4210722.0395773, 2695797.2056331)",4210722.0395773,2695797.2056331,"H5N1"
2023-02-14,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4211232.0569301, 2694787.09168765)",4211232.0569301,2694787.09168765,"H5N1"
2023-02-14,"Buzzard","United Kingdom","H5N1 HPAI","fao",1,"c(3425482.76196798, 3354471.49188421)",3425482.76196798,3354471.49188421,"H5N1"
2023-02-14,"Anatidae (Incognita)","Germany","H5N1 HPAI","fao",1,"c(4297880.59162422, 3399227.65350657)",4297880.59162422,3399227.65350657,"H5N1"
2023-02-14,"Ardeidae (Unspecified)","Luxembourg","H5N1 HPAI","fao",1,"c(4030660.54711933, 3006534.80004595)",4030660.54711933,3006534.80004595,"H5N1"
2023-02-13,"Caspian Gull (Larus Cachinnans)","Switzerland","H5N1 HPAI","fao",1,"c(4178713.94069738, 2673181.68934343)",4178713.94069738,2673181.68934343,"H5N1"
2023-02-13,"Phasianus Colchicus (Common Pheasant) - Phasanidae","Poland","H5N1 HPAI","fao",1,"c(5069097.40546032, 3216583.83315478)",5069097.40546032,3216583.83315478,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4213868.81842565, 2690180.16147008)",4213868.81842565,2690180.16147008,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4210801.85232117, 2696017.87698427)",4210801.85232117,2696017.87698427,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4211208.8407698, 2693565.22148184)",4211208.8407698,2693565.22148184,"H5N1"
2023-02-13,"Buzzard","Switzerland","H5N1 HPAI","fao",1,"c(4210284.58836037, 2692694.45461539)",4210284.58836037,2692694.45461539,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4220920.80576141, 2695383.34474164)",4220920.80576141,2695383.34474164,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4211599.47374128, 2694224.29792318)",4211599.47374128,2694224.29792318,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4210348.42948471, 2696026.82199764)",4210348.42948471,2696026.82199764,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4380809.96091296, 2449852.8072136)",4380809.96091296,2449852.8072136,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3930609.16422515, 3203032.03838288)",3930609.16422515,3203032.03838288,"H5N1"
2023-02-13,"Buzzard","Netherlands","H5N1 HPAI","fao",1,"c(4049389.56421426, 3213474.07186464)",4049389.56421426,3213474.07186464,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4018578.31489322, 3254493.17312014)",4018578.31489322,3254493.17312014,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3946402.24801219, 3231073.2063814)",3946402.24801219,3231073.2063814,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4041707.02530293, 3129748.06980045)",4041707.02530293,3129748.06980045,"H5N1"
2023-02-13,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N1 HPAI","fao",1,"c(4022154.99147558, 3257164.12354514)",4022154.99147558,3257164.12354514,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(4032861.91013587, 3121769.79829882)",4032861.91013587,3121769.79829882,"H5N1"
2023-02-13,"Black Headed Gull (Chroicocephalus Ridibundus)","Netherlands","H5N1 HPAI","fao",1,"c(3939415.95512011, 3212512.85841367)",3939415.95512011,3212512.85841367,"H5N1"
2023-02-13,"Stork","Netherlands","H5N1 HPAI","fao",1,"c(3948395.29686658, 3215407.77128031)",3948395.29686658,3215407.77128031,"H5N1"
2023-02-13,"Pink-Footed Goose (Anser Brachyrhynchus)","Netherlands","H5N1 HPAI","fao",1,"c(4012628.25873094, 3245603.85241364)",4012628.25873094,3245603.85241364,"H5N1"
2023-02-13,"Sanderling ","Netherlands","H5N1 HPAI","fao",1,"c(3941279.42162355, 3252115.55299122)",3941279.42162355,3252115.55299122,"H5N1"
2023-02-12,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4399047.75891527, 2479692.84995627)",4399047.75891527,2479692.84995627,"H5N1"
2023-02-12,"Goshawk","Sweden","H5N1 HPAI","fao",1,"c(4613282.73224649, 3762090.7080702)",4613282.73224649,3762090.7080702,"H5N1"
2023-02-11,"Black Headed Gull (Chroicocephalus Ridibundus)","Italy","H5N1 HPAI","fao",1,"c(4399682.45742084, 2481690.95557049)",4399682.45742084,2481690.95557049,"H5N1"
2023-02-11,"Peregrin Falcon:falco Peregrinus(Falconidae)","Sweden","H5N1 HPAI","fao",1,"c(4509752.83250493, 3615719.94299237)",4509752.83250493,3615719.94299237,"H5N1"
2023-02-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Belgium","H5N1 HPAI","fao",1,"c(3995674.0901277, 3102316.17911919)",3995674.0901277,3102316.17911919,"H5N1"
2023-02-10,"Caspian Gull (Larus Cachinnans)","Switzerland","H5N1 HPAI","fao",1,"c(4140512.72194986, 2718854.28235255)",4140512.72194986,2718854.28235255,"H5N1"
2023-02-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4211672.96596451, 2694111.74226133)",4211672.96596451,2694111.74226133,"H5N1"
2023-02-10,"Yellow-Legged Gull ","Switzerland","H5N1 HPAI","fao",1,"c(4271622.68335155, 2719261.4469385)",4271622.68335155,2719261.4469385,"H5N1"
2023-02-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Switzerland","H5N1 HPAI","fao",1,"c(4210568.76879288, 2695689.10567068)",4210568.76879288,2695689.10567068,"H5N1"
2023-02-10,"Buzzard","Denmark","H5N1 HPAI","fao",1,"c(4315485.94320502, 3578638.90292545)",4315485.94320502,3578638.90292545,"H5N1"
2023-02-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Ireland","H5N1 HPAI","fao",1,"c(3079993.32341027, 3445239.38847091)",3079993.32341027,3445239.38847091,"H5N1"
