"","observation.date","Species","Country","Serotype","source","flu","geometry","X","Y"
"8838",2017-02-14,"Swan","Germany","H5N8 HPAI","fao",1,c(4138712.91674348, 2740370.85409243),4138712.91674348,2740370.85409243
"8839",2017-02-14,"Wild Duck","Germany","H5N8 HPAI","fao",1,c(4478951.8264537, 3275954.51113648),4478951.8264537,3275954.51113648
"8840",2017-02-14,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,c(4478951.8264537, 3275954.51113648),4478951.8264537,3275954.51113648
"8841",2017-02-14,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4825303.19371532, 3129532.47042504),4825303.19371532,3129532.47042504
"8842",2017-02-14,"Mute Swan:cygnus Olor(Anatidae)","Croatia","H5N8 HPAI","fao",1,c(4858411.45644462, 2501486.82615709),4858411.45644462,2501486.82615709
"8843",2017-02-14,"Mallard:anas Platyrhynchos(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5053211.30110882, 2692582.1150311),5053211.30110882,2692582.1150311
"8844",2017-02-14,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(4828398.58709348, 2618407.91824951),4828398.58709348,2618407.91824951
"8845",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(5011636.16470074, 2955238.89667451),5011636.16470074,2955238.89667451
"8846",2017-02-13,"Goose","Germany","H5N8 HPAI","fao",1,c(4376575.46528452, 3152447.88422119),4376575.46528452,3152447.88422119
"8847",2017-02-13,"Swan","Germany","H5N8 HPAI","fao",1,c(4421254.60744024, 3069679.30630489),4421254.60744024,3069679.30630489
"8848",2017-02-13,"Swan","Germany","H5N8 HPAI","fao",1,c(4400695.1100609, 3120501.21039251),4400695.1100609,3120501.21039251
"8849",2017-02-13,"Swan","Germany","H5N8 HPAI","fao",1,c(4352446.19272245, 3122201.57066571),4352446.19272245,3122201.57066571
"8850",2017-02-13,"Wild Duck","Germany","H5N8 HPAI","fao",1,c(4224591.50493202, 3048467.02241757),4224591.50493202,3048467.02241757
"8851",2017-02-13,"Grey Heron:ardea Cinerea(Ardeidae)","Germany","H5N8 HPAI","fao",1,c(4224591.50493202, 3048467.02241757),4224591.50493202,3048467.02241757
"8852",2017-02-13,"Swan","Germany","H5N8 HPAI","fao",1,c(4167546.53695208, 2988635.6275838),4167546.53695208,2988635.6275838
"8853",2017-02-13,"Swan","Germany","H5N8 HPAI","fao",1,c(4264551.95675382, 3072352.64529831),4264551.95675382,3072352.64529831
"8854",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4694041.52853456, 3323764.4994636),4694041.52853456,3323764.4994636
"8855",2017-02-13,"Great Cormorant (Phalacrocorax Carbo)","Poland","H5N8 HPAI","fao",1,c(4664774.98639254, 3104065.80523413),4664774.98639254,3104065.80523413
"8856",2017-02-13,"Mallard:anas Platyrhynchos(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5077805.32414724, 2676499.38264563),5077805.32414724,2676499.38264563
"8857",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4934994.86246096, 2770144.10105493),4934994.86246096,2770144.10105493
"8858",2017-02-13,"Great Cormorant (Phalacrocorax Carbo)","Slovakia","H5N8 HPAI","fao",1,c(4934994.86246096, 2770144.10105493),4934994.86246096,2770144.10105493
"8859",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5002159.63781209, 2758334.71013807),5002159.63781209,2758334.71013807
"8860",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(4975233.64940421, 2717162.18690061),4975233.64940421,2717162.18690061
"8861",2017-02-13,"Mute Swan:cygnus Olor(Anatidae)","Serbia","H5N8 HPAI","fao",1,c(5205121.83321825, 2470012.58282394),5205121.83321825,2470012.58282394
"8862",2017-02-13,"Greylag Goose","Sweden","H5N8 HPAI","fao",1,c(4525362.33610101, 3604065.28346736),4525362.33610101,3604065.28346736
"8864",2017-02-12,"Greylag Goose","Czech Republic","H5N5 HPAI","fao",1,c(4675889.87720013, 3087276.9976021),4675889.87720013,3087276.9976021
"8865",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","Czech Republic","H5N5 HPAI","fao",1,c(4675889.87720013, 3087276.9976021),4675889.87720013,3087276.9976021
"8866",2017-02-12,"Greylag Goose","Czech Republic","H5N8 HPAI","fao",1,c(4675889.87720013, 3087276.9976021),4675889.87720013,3087276.9976021
"8867",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","Czech Republic","H5N8 HPAI","fao",1,c(4675889.87720013, 3087276.9976021),4675889.87720013,3087276.9976021
"8868",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3939659.84601374, 2562879.33550182),3939659.84601374,2562879.33550182
"8869",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3939659.84601374, 2562879.33550182),3939659.84601374,2562879.33550182
"8870",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3935826.97502551, 2556022.9930243),3935826.97502551,2556022.9930243
"8871",2017-02-12,"Mallard:anas Platyrhynchos(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4820283.27645008, 3397304.36065097),4820283.27645008,3397304.36065097
"8872",2017-02-12,"Anatidae (Incognita)","Poland","H5N8 HPAI","fao",1,c(4820283.27645008, 3397304.36065097),4820283.27645008,3397304.36065097
"8873",2017-02-12,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(5030272.64829067, 3040743.95509811),5030272.64829067,3040743.95509811
"8874",2017-02-12,"Buzzard","Denmark","H5N8 HPAI","fao",1,c(4404135.84756628, 3620358.09063883),4404135.84756628,3620358.09063883
"8875",2017-02-12,"Peregrin Falcon:falco Peregrinus(Falconidae)","Denmark","H5N8 HPAI","fao",1,c(4208740.254633, 3689873.61307565),4208740.254633,3689873.61307565
"8876",2017-02-11,"Anatidae (Incognita)","Poland","H5N8 HPAI","fao",1,c(4925838.73572043, 3371441.74379747),4925838.73572043,3371441.74379747
"8877",2017-02-11,"Anatidae (Incognita)","Poland","H5N8 HPAI","fao",1,c(4882645.77190317, 3317874.01773328),4882645.77190317,3317874.01773328
"8878",2017-02-11,"Greylag Goose","Slovakia","H5N8 HPAI","fao",1,c(4858551.88149954, 2794227.48210906),4858551.88149954,2794227.48210906
"8879",2017-02-11,"Swan","Germany","H5N8 HPAI","fao",1,c(4390635.60420007, 3140381.90122548),4390635.60420007,3140381.90122548
"8880",2017-02-11,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,c(4390635.60420007, 3140381.90122548),4390635.60420007,3140381.90122548
"8881",2017-02-11,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5802657.30165084, 2510328.77887313),5802657.30165084,2510328.77887313
"8882",2017-02-11,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5802164.88605424, 2484334.39797755),5802164.88605424,2484334.39797755
"8883",2017-02-11,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5555122.45655197, 2783491.20988452),5555122.45655197,2783491.20988452
"8884",2017-02-11,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5552936.1639957, 2782572.6676257),5552936.1639957,2782572.6676257
"8885",2017-02-11,"Common Coot","Romania","H5N8 HPAI","fao",1,c(5548476.0770869, 2782628.39557325),5548476.0770869,2782628.39557325
"8886",2017-02-11,"Grey Heron:ardea Cinerea(Ardeidae)","Czech Republic","H5N8 HPAI","fao",1,c(4671869.72642297, 3082361.38419328),4671869.72642297,3082361.38419328
"8887",2017-02-11,"Rose Pelican (Pelecanus Onocrotalus)","Romania","H5N8 HPAI","fao",1,c(5768036.6692708, 2528610.07876411),5768036.6692708,2528610.07876411
"8888",2017-02-11,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3936354.51940244, 2550645.67507498),3936354.51940244,2550645.67507498
"8889",2017-02-11,"Black Headed Gull (Chroicocephalus Ridibundus)","Hungary","H5N8 HPAI","fao",1,c(5000654.05147166, 2750808.88238525),5000654.05147166,2750808.88238525
"8890",2017-02-10,"Whooper Swan:cygnus Cygnus(Anatidae)","U.K. of Great Britain and Northern Ireland","H5N8 HPAI","fao",1,c(3663483.55587467, 3312635.72086573),3663483.55587467,3312635.72086573
"8891",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4848410.24685284, 3083210.48270185),4848410.24685284,3083210.48270185
"8892",2017-02-10,"Goose","Slovakia","H5N8 HPAI","fao",1,c(4849954.85572775, 2802344.43388806),4849954.85572775,2802344.43388806
"8893",2017-02-10,"Mallard:anas Platyrhynchos(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(5050944.43650234, 2889994.46377902),5050944.43650234,2889994.46377902
"8894",2017-02-10,"Goose","Czech Republic","H5N8 HPAI","fao",1,c(4727690.02716561, 3006055.9857034),4727690.02716561,3006055.9857034
"8895",2017-02-10,"Swan","Germany","H5N8 HPAI","fao",1,c(4337481.54840732, 2990872.89840905),4337481.54840732,2990872.89840905
"8896",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3935826.97502551, 2556022.9930243),3935826.97502551,2556022.9930243
"8897",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3923897.24000746, 2585138.46731795),3923897.24000746,2585138.46731795
"8898",2017-02-10,"Greylag Goose","France","H5N8 HPAI","fao",1,c(3936354.51940244, 2550645.67507498),3936354.51940244,2550645.67507498
"8899",2017-02-10,"Black Headed Gull (Chroicocephalus Ridibundus)","Hungary","H5N8 HPAI","fao",1,c(4983973.04532796, 2754261.15844101),4983973.04532796,2754261.15844101
"8900",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","Serbia","H5N8 HPAI","fao",1,c(5093993.76274652, 2512936.96755335),5093993.76274652,2512936.96755335
"8901",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","Serbia","H5N8 HPAI","fao",1,c(5238289.07919274, 2471628.84275465),5238289.07919274,2471628.84275465
"8902",2017-02-10,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N8 HPAI","fao",1,c(4790923.91817996, 2818696.0037401),4790923.91817996,2818696.0037401
"8903",2017-02-09,"Buzzard","Bulgaria","H5 HPAI","fao",1,c(5507358.74624852, 2241405.74764465),5507358.74624852,2241405.74764465
"8904",2017-02-09,"Swan","Germany","H5N8 HPAI","fao",1,c(4438368.08129965, 3154614.28550089),4438368.08129965,3154614.28550089
"8905",2017-02-09,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5675067.33353689, 2661013.40775359),5675067.33353689,2661013.40775359
"8906",2017-02-09,"Buzzard","Netherlands","H5N8 HPAI","fao",1,c(3986283.71312623, 3235596.83226412),3986283.71312623,3235596.83226412
"8907",2017-02-09,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4175703.23930439, 3401377.42819008),4175703.23930439,3401377.42819008
"8908",2017-02-09,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4630353.82767411, 3131484.03352569),4630353.82767411,3131484.03352569
"8909",2017-02-09,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5006944.56058207, 2740535.4725721),5006944.56058207,2740535.4725721
"8910",2017-02-09,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N8 HPAI","fao",1,c(4713861.0196657, 2527271.86997678),4713861.0196657,2527271.86997678
"8911",2017-02-09,"Great Egret (Ardea Alba)","Austria","H5N8 HPAI","fao",1,c(4835631.97978995, 2810445.6453995),4835631.97978995,2810445.6453995
"8912",2017-02-09,"Buzzard","Austria","H5N8 HPAI","fao",1,c(4619720.12813385, 2811102.03899825),4619720.12813385,2811102.03899825
"8913",2017-02-09,"Mute Swan:cygnus Olor(Anatidae)","Bulgaria","H5N8 HPAI","fao",1,c(5548801.72271752, 2222748.84012994),5548801.72271752,2222748.84012994
"8915",2017-02-09,"Peregrin Falcon:falco Peregrinus(Falconidae)","Hungary","H5N8 HPAI","fao",1,c(4834846.81494895, 2746456.02163162),4834846.81494895,2746456.02163162
"8916",2017-02-08,"Grey Heron:ardea Cinerea(Ardeidae)","Slovakia","H5N8 HPAI","fao",1,c(4978262.09035121, 2926806.56160116),4978262.09035121,2926806.56160116
"8917",2017-02-08,"Buzzard","France","H5N8 HPAI","fao",1,c(3547316.80610469, 2310384.67571366),3547316.80610469,2310384.67571366
"8918",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4887569.40618735, 2805185.5402454),4887569.40618735,2805185.5402454
"8919",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4947035.79805174, 2772272.36792696),4947035.79805174,2772272.36792696
"8920",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4920264.01110488, 2832813.26661249),4920264.01110488,2832813.26661249
"8921",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4860966.62203731, 2803056.23579579),4860966.62203731,2803056.23579579
"8922",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4905449.27170045, 2814714.95076772),4905449.27170045,2814714.95076772
"8923",2017-02-08,"Grey Heron:ardea Cinerea(Ardeidae)","Slovakia","H5N8 HPAI","fao",1,c(4955636.23338242, 2940186.38749129),4955636.23338242,2940186.38749129
"8924",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4849954.85572775, 2802344.43388806),4849954.85572775,2802344.43388806
"8925",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5688907.06943785, 2543276.44591373),5688907.06943785,2543276.44591373
"8926",2017-02-08,"Swan","Germany","H5N8 HPAI","fao",1,c(4201827.77136524, 2883190.66526311),4201827.77136524,2883190.66526311
"8927",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Czech Republic","H5N8 HPAI","fao",1,c(4932397.93224964, 3009249.99222946),4932397.93224964,3009249.99222946
"8928",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3939659.84601374, 2562879.33550182),3939659.84601374,2562879.33550182
"8929",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","France","H5N8 HPAI","fao",1,c(3939659.84601374, 2562879.33550182),3939659.84601374,2562879.33550182
"8930",2017-02-08,"Tundra Swan (Cygnus Columbianus)","France","H5N8 HPAI","fao",1,c(3935826.97502551, 2556022.9930243),3935826.97502551,2556022.9930243
"8931",2017-02-08,"Mallard:anas Platyrhynchos(Anatidae)","Serbia","H5N8 HPAI","fao",1,c(5074573.79444834, 2505280.05876675),5074573.79444834,2505280.05876675
"8932",2017-02-08,"Great Cormorant (Phalacrocorax Carbo)","Serbia","H5N8 HPAI","fao",1,c(5074573.79444834, 2505280.05876675),5074573.79444834,2505280.05876675
"8933",2017-02-08,"Grey Heron:ardea Cinerea(Ardeidae)","Serbia","H5N8 HPAI","fao",1,c(5074573.79444834, 2505280.05876675),5074573.79444834,2505280.05876675
"8934",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(4999445.33286483, 2647107.39622128),4999445.33286483,2647107.39622128
"8935",2017-02-08,"Falcon","Hungary","H5N8 HPAI","fao",1,c(5097857.5493792, 2635778.39848038),5097857.5493792,2635778.39848038
"8936",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N8 HPAI","fao",1,c(4791233.31454165, 2621086.98336719),4791233.31454165,2621086.98336719
"8937",2017-02-08,"Mute Swan:cygnus Olor(Anatidae)","Slovenia","H5N8 HPAI","fao",1,c(4757321.80237635, 2603062.14821373),4757321.80237635,2603062.14821373
"8938",2017-02-07,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4817677.9445096, 3259000.89974863),4817677.9445096,3259000.89974863
"8939",2017-02-07,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4814698.97419442, 3288905.49718925),4814698.97419442,3288905.49718925
"8940",2017-02-07,"Phasianidae (Unidentified):Phasianidae (Incognita)(Phasianidae)","Germany","H5N8 HPAI","fao",1,c(4372668.99385283, 2983315.33182167),4372668.99385283,2983315.33182167
"8941",2017-02-07,"Accipitridae (Incognita)","Germany","H5N8 HPAI","fao",1,c(4372668.99385283, 2983315.33182167),4372668.99385283,2983315.33182167
"8942",2017-02-07,"Unspecified Bird","France","H5N8 HPAI","fao",1,c(3486574.86066376, 2293764.45428715),3486574.86066376,2293764.45428715
"8943",2017-02-07,"Mallard:anas Platyrhynchos(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4864258.90983254, 2814446.76844732),4864258.90983254,2814446.76844732
"8944",2017-02-07,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4958304.59189821, 2939493.8467439),4958304.59189821,2939493.8467439
"8945",2017-02-07,"Mute Swan:cygnus Olor(Anatidae)","Croatia","H5N8 HPAI","fao",1,c(4862851.03668412, 2586030.43921201),4862851.03668412,2586030.43921201
"8946",2017-02-07,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4669846.89067641, 3127342.52383608),4669846.89067641,3127342.52383608
"8947",2017-02-07,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4278505.58101454, 3220194.90178662),4278505.58101454,3220194.90178662
"8948",2017-02-07,"Whooper Swan:cygnus Cygnus(Anatidae)","Ireland","H5N8 HPAI","fao",1,c(3118369.56549687, 3472608.08292605),3118369.56549687,3472608.08292605
"8949",2017-02-07,"Peregrin Falcon:falco Peregrinus(Falconidae)","Netherlands","H5N8 HPAI","fao",1,c(4001078.07482701, 3373059.28051371),4001078.07482701,3373059.28051371
"8950",2017-02-07,"Mute Swan:cygnus Olor(Anatidae)","Austria","H5N8 HPAI","fao",1,c(4621387.59588189, 2619780.00724946),4621387.59588189,2619780.00724946
"8953",2017-02-06,"Mallard:anas Platyrhynchos(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4820420.97193828, 3397832.05792811),4820420.97193828,3397832.05792811
"8954",2017-02-06,"Anatidae (Incognita)","Poland","H5N8 HPAI","fao",1,c(4820420.97193828, 3397832.05792811),4820420.97193828,3397832.05792811
"8955",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4835184.45295504, 3296567.42757216),4835184.45295504,3296567.42757216
"8956",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4693978.08862442, 3323793.58625912),4693978.08862442,3323793.58625912
"8957",2017-02-06,"Unspecified Bird","Bulgaria","H5N8 HPAI","fao",1,c(5556801.62443648, 2215183.79901145),5556801.62443648,2215183.79901145
"8958",2017-02-06,"Mallard:anas Platyrhynchos(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4820420.97193828, 3397832.05792811),4820420.97193828,3397832.05792811
"8959",2017-02-06,"Anatidae (Incognita)","Poland","H5N8 HPAI","fao",1,c(4820420.97193828, 3397832.05792811),4820420.97193828,3397832.05792811
"8960",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4835181.48613267, 3296567.11637978),4835181.48613267,3296567.11637978
"8961",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Poland","H5N8 HPAI","fao",1,c(4693978.08862442, 3323793.58625912),4693978.08862442,3323793.58625912
"8962",2017-02-06,"Swan","France","H5N8 HPAI","fao",1,c(4050558.26117167, 2791079.66985799),4050558.26117167,2791079.66985799
"8963",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4928680.74905038, 2771116.5332917),4928680.74905038,2771116.5332917
"8964",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4927066.6109027, 2923348.15300335),4927066.6109027,2923348.15300335
"8965",2017-02-06,"Little Egret","Romania","H5N8 HPAI","fao",1,c(5602937.96319256, 2759809.60083326),5602937.96319256,2759809.60083326
"8966",2017-02-06,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5602937.96319256, 2759809.60083326),5602937.96319256,2759809.60083326
"8967",2017-02-06,"Whooper Swan:cygnus Cygnus(Anatidae)","Romania","H5N8 HPAI","fao",1,c(5557151.85511354, 2782860.29508804),5557151.85511354,2782860.29508804
"8968",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Netherlands","H5N8 HPAI","fao",1,c(3948943.89418684, 3215366.90251776),3948943.89418684,3215366.90251776
"8969",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Greece","H5N8 HPAI","fao",1,c(5419456.81683074, 1685001.54779205),5419456.81683074,1685001.54779205
"8970",2017-02-06,"Swan","Germany","H5N8 HPAI","fao",1,c(4603562.72086619, 3147760.43032748),4603562.72086619,3147760.43032748
"8971",2017-02-06,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4306891.65735852, 2796294.31319615),4306891.65735852,2796294.31319615
"8972",2017-02-06,"Unspecified Bird","Germany","H5N8 HPAI","fao",1,c(4596501.54815776, 3249913.39047108),4596501.54815776,3249913.39047108
"8973",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5099435.9347962, 2753744.96889424),5099435.9347962,2753744.96889424
"8974",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Hungary","H5N8 HPAI","fao",1,c(5003872.26049654, 2770001.1540495),5003872.26049654,2770001.1540495
"8975",2017-02-06,"Mute Swan:cygnus Olor(Anatidae)","Slovakia","H5N8 HPAI","fao",1,c(4973908.99530221, 2781209.1073325),4973908.99530221,2781209.1073325
"8976",2017-02-06,"Rook","Hungary","H5N8 HPAI","fao",1,c(5191401.5746402, 2831395.00021831),5191401.5746402,2831395.00021831
